Unix_Timestamp,Date,Symbol,Open,High,Low,Close,Volume Pair,Volume,Year,Month
1640991600000,2021-12-31T23:00:00.000Z,ETH/USD,3682.02,3699.76,3673.54,3677.63,586.712016,2157709.71140208,2021,12
1640988000000,2021-12-31T22:00:00.000Z,ETH/USD,3689.26,3713.33,3672.65,3682.02,437.80132,1611993.2162664,2021,12
1640984400000,2021-12-31T21:00:00.000Z,ETH/USD,3646.58,3698.97,3634.81,3689.26,567.702744,2094403.0253294404,2021,12
1640980800000,2021-12-31T20:00:00.000Z,ETH/USD,3623.16,3663.19,3621.88,3646.58,2784.79411,1.01549745056438E7,2021,12
1640977200000,2021-12-31T19:00:00.000Z,ETH/USD,3706.59,3706.59,3622.08,3623.16,2750.192505,9964387.4764158,2021,12
1640973600000,2021-12-31T18:00:00.000Z,ETH/USD,3723.4,3724.48,3697.0,3706.59,720.858647,2671927.45238373,2021,12
1640970000000,2021-12-31T17:00:00.000Z,ETH/USD,3744.57,3754.37,3706.92,3723.4,649.094163,2416837.2065142,2021,12
1640966400000,2021-12-31T16:00:00.000Z,ETH/USD,3781.54,3786.86,3741.14,3744.57,1603.586462,6004741.75801134,2021,12
1640962800000,2021-12-31T15:00:00.000Z,ETH/USD,3795.16,3801.75,3772.59,3781.54,921.049976,3482987.32624304,2021,12
1640959200000,2021-12-31T14:00:00.000Z,ETH/USD,3791.48,3812.77,3787.15,3795.16,307.115564,1165552.70387024,2021,12
1640955600000,2021-12-31T13:00:00.000Z,ETH/USD,3794.47,3800.14,3785.64,3791.48,390.678184,1481248.52107232,2021,12
1640952000000,2021-12-31T12:00:00.000Z,ETH/USD,3781.88,3798.75,3777.41,3794.47,264.969771,1005419.8469663699,2021,12
1640948400000,2021-12-31T11:00:00.000Z,ETH/USD,3768.52,3788.45,3768.52,3781.88,252.254193,953995.08742284,2021,12
1640944800000,2021-12-31T10:00:00.000Z,ETH/USD,3795.4,3805.47,3768.15,3768.52,314.767559,1186207.84144268,2021,12
1640941200000,2021-12-31T09:00:00.000Z,ETH/USD,3800.6,3812.74,3788.91,3795.4,76.374978,289873.5915012,2021,12
1640937600000,2021-12-31T08:00:00.000Z,ETH/USD,3721.67,3813.86,3715.87,3800.6,896.663394,3407858.8952364,2021,12
1640934000000,2021-12-31T07:00:00.000Z,ETH/USD,3739.13,3749.64,3683.66,3721.67,460.688298,1714529.81801766,2021,12
1640930400000,2021-12-31T06:00:00.000Z,ETH/USD,3741.17,3748.19,3728.0,3739.13,190.656227,712888.41806251,2021,12
1640926800000,2021-12-31T05:00:00.000Z,ETH/USD,3746.7,3752.76,3738.63,3741.17,57.078252,213539.44403484,2021,12
1640923200000,2021-12-31T04:00:00.000Z,ETH/USD,3743.89,3761.73,3739.87,3746.7,216.215846,810095.9102082,2021,12
1640919600000,2021-12-31T03:00:00.000Z,ETH/USD,3717.23,3747.55,3710.77,3743.89,253.69808,949817.7047312,2021,12
1640916000000,2021-12-31T02:00:00.000Z,ETH/USD,3727.45,3727.45,3705.55,3717.23,203.832634,757692.7820838201,2021,12
1640912400000,2021-12-31T01:00:00.000Z,ETH/USD,3701.45,3739.91,3687.19,3727.45,200.111406,745905.2602946999,2021,12
1640908800000,2021-12-31T00:00:00.000Z,ETH/USD,3708.6,3733.96,3691.5,3701.45,273.375502,1011885.7518778999,2021,12
1640905200000,2021-12-30T23:00:00.000Z,ETH/USD,3701.51,3718.37,3693.93,3708.6,439.758697,1630889.1036941998,2021,12
1640901600000,2021-12-30T22:00:00.000Z,ETH/USD,3737.54,3738.1,3681.72,3701.51,890.063297,3294578.1944784704,2021,12
1640898000000,2021-12-30T21:00:00.000Z,ETH/USD,3724.33,3745.0,3708.1,3737.54,1237.056966,4623549.89270364,2021,12
1640894400000,2021-12-30T20:00:00.000Z,ETH/USD,3751.48,3760.83,3712.41,3724.33,866.033449,3225394.35511417,2021,12
1640890800000,2021-12-30T19:00:00.000Z,ETH/USD,3759.52,3769.86,3747.26,3751.48,546.67306,2050833.0511287998,2021,12
1640887200000,2021-12-30T18:00:00.000Z,ETH/USD,3742.35,3765.0,3730.0,3759.52,680.651016,2558921.10767232,2021,12
1640883600000,2021-12-30T17:00:00.000Z,ETH/USD,3757.06,3758.47,3736.63,3742.35,376.890689,1410456.86997915,2021,12
1640880000000,2021-12-30T16:00:00.000Z,ETH/USD,3708.43,3760.44,3706.45,3757.06,898.54525,3375888.416965,2021,12
1640876400000,2021-12-30T15:00:00.000Z,ETH/USD,3717.66,3729.04,3706.76,3708.43,747.851514,2773354.9900630196,2021,12
1640872800000,2021-12-30T14:00:00.000Z,ETH/USD,3717.38,3728.64,3702.24,3717.66,596.171168,2216361.70442688,2021,12
1640869200000,2021-12-30T13:00:00.000Z,ETH/USD,3737.47,3740.93,3717.19,3717.38,137.714437,511936.89381506003,2021,12
1640865600000,2021-12-30T12:00:00.000Z,ETH/USD,3739.05,3750.0,3730.39,3737.47,122.961266,459564.04283701995,2021,12
1640862000000,2021-12-30T11:00:00.000Z,ETH/USD,3700.2,3744.72,3688.28,3739.05,285.251807,1066570.76896335,2021,12
1640858400000,2021-12-30T10:00:00.000Z,ETH/USD,3683.68,3701.3,3678.27,3700.2,43.531806,161076.3885612,2021,12
1640854800000,2021-12-30T09:00:00.000Z,ETH/USD,3691.29,3706.29,3681.59,3683.68,130.7474,481631.58243199997,2021,12
1640851200000,2021-12-30T08:00:00.000Z,ETH/USD,3710.02,3724.96,3690.65,3691.29,123.732431,456732.28522599,2021,12
1640847600000,2021-12-30T07:00:00.000Z,ETH/USD,3696.99,3717.48,3688.76,3710.02,377.691943,1401244.6623688599,2021,12
1640844000000,2021-12-30T06:00:00.000Z,ETH/USD,3674.95,3705.76,3668.14,3696.99,141.131877,521763.13795023,2021,12
1640840400000,2021-12-30T05:00:00.000Z,ETH/USD,3664.07,3675.34,3648.91,3674.95,256.587769,942947.2216865498,2021,12
1640836800000,2021-12-30T04:00:00.000Z,ETH/USD,3651.67,3684.62,3651.22,3664.07,614.739854,2252449.8568457803,2021,12
1640833200000,2021-12-30T03:00:00.000Z,ETH/USD,3651.44,3665.62,3639.47,3651.67,299.594631,1094020.72618377,2021,12
1640829600000,2021-12-30T02:00:00.000Z,ETH/USD,3651.29,3653.56,3625.46,3651.44,465.224571,1698739.6075322402,2021,12
1640826000000,2021-12-30T01:00:00.000Z,ETH/USD,3658.69,3667.72,3644.0,3651.29,406.442131,1484038.08849899,2021,12
1640822400000,2021-12-30T00:00:00.000Z,ETH/USD,3629.33,3672.29,3585.37,3658.69,2204.832096,8066797.14131424,2021,12
1640818800000,2021-12-29T23:00:00.000Z,ETH/USD,3724.85,3732.69,3604.45,3629.33,2543.87322,9232555.393542599,2021,12
1640815200000,2021-12-29T22:00:00.000Z,ETH/USD,3727.32,3747.85,3712.84,3724.85,199.965934,744843.1092599,2021,12
1640811600000,2021-12-29T21:00:00.000Z,ETH/USD,3746.23,3750.22,3706.92,3727.32,777.292614,2897218.30601448,2021,12
1640808000000,2021-12-29T20:00:00.000Z,ETH/USD,3727.31,3767.79,3720.28,3746.23,856.899702,3210143.37062346,2021,12
1640804400000,2021-12-29T19:00:00.000Z,ETH/USD,3755.86,3756.84,3714.73,3727.31,569.294868,2121938.45444508,2021,12
