Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume Pair,Volume,Year,Month
1577833200000,2019-12-31T23:00:00.000Z,BTC/USD,7173.53,7180.0,7156.01,7165.9,49.5248381326,354890.03757439833,2019,12
1577829600000,2019-12-31T22:00:00.000Z,BTC/USD,7154.49,7180.58,7146.35,7173.53,93.2901831964,669219.9278648712,2019,12
1577826000000,2019-12-31T21:00:00.000Z,BTC/USD,7146.92,7161.22,7146.92,7154.49,23.6620800422,169290.11504111948,2019,12
1577822400000,2019-12-31T20:00:00.000Z,BTC/USD,7150.7,7160.0,7141.0,7146.92,61.640906602600005,440542.62821625406,2019,12
1577818800000,2019-12-31T19:00:00.000Z,BTC/USD,7141.39,7156.87,7133.69,7150.7,36.288595362399995,259488.85885791364,2019,12
1577815200000,2019-12-31T18:00:00.000Z,BTC/USD,7140.18,7147.33,7115.02,7141.39,69.2639402947,494640.8105811677,2019,12
1577811600000,2019-12-31T17:00:00.000Z,BTC/USD,7190.01,7190.49,7123.21,7140.18,46.3045082866,330622.5239778156,2019,12
1577808000000,2019-12-31T16:00:00.000Z,BTC/USD,7175.76,7199.21,7170.0,7190.01,38.316782783,275498.05137759785,2019,12
1577804400000,2019-12-31T15:00:00.000Z,BTC/USD,7206.35,7214.87,7170.01,7175.76,79.51676256340001,570593.2041319433,2019,12
1577800800000,2019-12-31T14:00:00.000Z,BTC/USD,7218.08,7300.0,7204.44,7206.35,33.562313626,241861.7787987251,2019,12
1577797200000,2019-12-31T13:00:00.000Z,BTC/USD,7224.25,7229.4,7216.93,7218.08,9.6639661239,69755.28059960011,2019,12
1577793600000,2019-12-31T12:00:00.000Z,BTC/USD,7220.67,7232.22,7200.07,7224.25,29.3006388104,211675.1399260322,2019,12
1577790000000,2019-12-31T11:00:00.000Z,BTC/USD,7222.0,7237.77,7218.72,7220.67,14.5148722253,104807.10243105695,2019,12
1577786400000,2019-12-31T10:00:00.000Z,BTC/USD,7207.15,7233.47,7200.0,7222.0,18.7315716859,135279.4107155698,2019,12
1577782800000,2019-12-31T09:00:00.000Z,BTC/USD,7209.51,7220.1,7200.0,7207.15,12.7343193332,91778.14958227238,2019,12
1577779200000,2019-12-31T08:00:00.000Z,BTC/USD,7226.37,7226.37,7202.43,7209.51,14.587437001800001,105168.27293884713,2019,12
1577775600000,2019-12-31T07:00:00.000Z,BTC/USD,7222.2,7232.3,7209.16,7226.37,28.2302046939,204001.90429385813,2019,12
1577772000000,2019-12-31T06:00:00.000Z,BTC/USD,7237.95,7242.99,7220.44,7222.2,43.9985893233,317766.6118107373,2019,12
1577768400000,2019-12-31T05:00:00.000Z,BTC/USD,7220.11,7244.37,7220.01,7237.95,12.849908335899999,93006.99403982739,2019,12
1577764800000,2019-12-31T04:00:00.000Z,BTC/USD,7210.56,7240.25,7204.33,7220.11,18.5996829874,134291.75713415662,2019,12
1577761200000,2019-12-31T03:00:00.000Z,BTC/USD,7217.15,7227.31,7200.02,7210.56,44.084544649099996,317874.2542650145,2019,12
1577757600000,2019-12-31T02:00:00.000Z,BTC/USD,7238.03,7240.26,7210.0,7217.15,10.3713979216,74851.93450987544,2019,12
1577754000000,2019-12-31T01:00:00.000Z,BTC/USD,7224.81,7242.0,7218.78,7238.03,14.920337269600001,107993.8487674829,2019,12
1577750400000,2019-12-31T00:00:00.000Z,BTC/USD,7216.27,7231.76,7180.0,7224.81,37.5407177484,271224.5529958178,2019,12
1577746800000,2019-12-30T23:00:00.000Z,BTC/USD,7252.99,7263.6,7209.81,7216.27,76.4931344135,551995.1110741077,2019,12
1577743200000,2019-12-30T22:00:00.000Z,BTC/USD,7245.54,7262.77,7242.46,7252.99,32.4834609161,235602.21718986414,2019,12
1577739600000,2019-12-30T21:00:00.000Z,BTC/USD,7247.82,7267.52,7232.87,7245.54,51.0649532642,369993.16147389164,2019,12
1577736000000,2019-12-30T20:00:00.000Z,BTC/USD,7212.69,7256.6,7211.81,7247.82,23.8200603177,172643.50957183243,2019,12
1577732400000,2019-12-30T19:00:00.000Z,BTC/USD,7229.95,7230.21,7208.06,7212.69,18.3336763768,132235.12426618158,2019,12
1577728800000,2019-12-30T18:00:00.000Z,BTC/USD,7242.0,7242.87,7222.74,7229.95,55.0986425572,398360.43075642816,2019,12
1577725200000,2019-12-30T17:00:00.000Z,BTC/USD,7232.0,7247.34,7213.13,7242.0,56.1748315656,406818.1301980752,2019,12
1577721600000,2019-12-30T16:00:00.000Z,BTC/USD,7235.05,7247.51,7199.97,7232.0,62.989648680600006,455541.13925809925,2019,12
1577718000000,2019-12-30T15:00:00.000Z,BTC/USD,7283.62,7285.88,7235.05,7235.05,51.7653029488,374524.5550997154,2019,12
1577714400000,2019-12-30T14:00:00.000Z,BTC/USD,7298.03,7320.99,7279.51,7283.62,41.8400772056,304747.22313625226,2019,12
1577710800000,2019-12-30T13:00:00.000Z,BTC/USD,7288.44,7324.92,7274.39,7298.03,24.577323881799998,179366.04700909284,2019,12
1577707200000,2019-12-30T12:00:00.000Z,BTC/USD,7295.91,7320.89,7288.43,7288.44,18.5169183324,134959.44825059746,2019,12
1577703600000,2019-12-30T11:00:00.000Z,BTC/USD,7292.88,7308.17,7288.43,7295.91,4.4330196606,32342.912471968146,2019,12
1577700000000,2019-12-30T10:00:00.000Z,BTC/USD,7318.78,7334.35,7278.79,7292.88,40.165196961999996,292919.9616202305,2019,12
1577696400000,2019-12-30T09:00:00.000Z,BTC/USD,7349.84,7359.44,7318.78,7318.78,31.26142095,228795.462420441,2019,12
1577692800000,2019-12-30T08:00:00.000Z,BTC/USD,7364.69,7366.9,7330.11,7349.84,5.1132844874000005,37581.82285687202,2019,12
1577689200000,2019-12-30T07:00:00.000Z,BTC/USD,7364.56,7382.2,7362.56,7364.69,7.19273426,52972.258077279395,2019,12
1577685600000,2019-12-30T06:00:00.000Z,BTC/USD,7368.45,7371.94,7353.43,7364.56,20.66547059,152192.09808829043,2019,12
