Timestamp,Date,Symbol,Open,High,Low,Close,Volume_Pair,Volume,Year,Month
1514761200,2017-12-31T23:00:00.000Z,BTC/USD,13906.19,13924.39,13770.94,13820.26,135.0549514,1866494.542635364,2017,12
1514757600,2017-12-31T22:00:00.000Z,BTC/USD,13972.0,14000.0,13800.0,13906.19,153.1140826,2129233.524311294,2017,12
1514754000,2017-12-31T21:00:00.000Z,BTC/USD,14128.82,14148.48,13971.98,13972.0,79.13587659999999,1105686.4678552,2017,12
1514750400,2017-12-31T20:00:00.000Z,BTC/USD,13889.99,14191.2,13889.95,14128.82,214.6497016,3032746.996960112,2017,12
1514746800,2017-12-31T19:00:00.000Z,BTC/USD,13774.5,13957.91,13774.1,13889.99,219.76768900000002,3052571.0025331103,2017,12
1514743200,2017-12-31T18:00:00.000Z,BTC/USD,13868.25,13950.0,13750.0,13774.5,137.3013341,1891257.22656045,2017,12
1514739600,2017-12-31T17:00:00.000Z,BTC/USD,13900.0,13943.91,13702.4,13868.25,316.4032318,4387959.11941035,2017,12
1514736000,2017-12-31T16:00:00.000Z,BTC/USD,13290.0,14100.0,13275.77,13900.0,989.0812678,1.374822962242E7,2017,12
1514732400,2017-12-31T15:00:00.000Z,BTC/USD,13227.38,13300.85,13113.19,13290.0,183.99064669999999,2445235.6946429997,2017,12
1514728800,2017-12-31T14:00:00.000Z,BTC/USD,12984.66,13344.49,12984.66,13227.38,1103.636076,1.4598213758960878E7,2017,12
1514725200,2017-12-31T13:00:00.000Z,BTC/USD,13050.4,13131.86,12849.7,12984.66,450.01453349999997,5843285.71255611,2017,12
1514721600,2017-12-31T12:00:00.000Z,BTC/USD,13025.32,13293.43,12928.92,13050.4,503.31025589999996,6568400.163597359,2017,12
1514718000,2017-12-31T11:00:00.000Z,BTC/USD,12859.98,13098.01,12859.98,13025.32,500.03571370000003,6513125.182370884,2017,12
1514714400,2017-12-31T10:00:00.000Z,BTC/USD,12612.46,12870.9,12572.0,12859.98,457.03466849999995,5877456.696216629,2017,12
1514710800,2017-12-31T09:00:00.000Z,BTC/USD,12723.16,12809.51,12584.0,12612.46,104.3965946,1316697.873528716,2017,12
1514707200,2017-12-31T08:00:00.000Z,BTC/USD,13000.0,13049.67,12625.0,12723.16,233.81566239999998,2974874.0832211836,2017,12
1514703600,2017-12-31T07:00:00.000Z,BTC/USD,12676.46,13000.0,12676.46,13000.0,104.2130295,1354769.3835,2017,12
1514700000,2017-12-31T06:00:00.000Z,BTC/USD,12692.11,12885.46,12638.0,12676.46,184.7886268,2342465.636085128,2017,12
1514696400,2017-12-31T05:00:00.000Z,BTC/USD,12940.0,13039.24,12692.11,12692.11,375.1934347,4761996.344490217,2017,12
1514692800,2017-12-31T04:00:00.000Z,BTC/USD,13000.66,13007.76,12850.8,12940.0,359.8649572,4656652.5461679995,2017,12
1514689200,2017-12-31T03:00:00.000Z,BTC/USD,13221.7,13388.88,13000.66,13000.66,394.4696168,5128365.368347088,2017,12
1514685600,2017-12-31T02:00:00.000Z,BTC/USD,13076.46,13221.7,12964.01,13221.7,249.5855704,3299945.53615768,2017,12
1514682000,2017-12-31T01:00:00.000Z,BTC/USD,13069.18,13170.39,12950.2,13076.46,400.9580008,5243111.259141168,2017,12
1514678400,2017-12-31T00:00:00.000Z,BTC/USD,12675.68,13069.2,12511.0,13069.18,326.56654530000003,4267956.962503854,2017,12
1514674800,2017-12-30T23:00:00.000Z,BTC/USD,12910.31,13000.0,12675.68,12675.68,152.8203235,1937101.51818248,2017,12
1514671200,2017-12-30T22:00:00.000Z,BTC/USD,12998.99,13034.4,12902.3,12910.31,214.9834838,2775503.4207379776,2017,12
1514667600,2017-12-30T21:00:00.000Z,BTC/USD,12976.7,12999.97,12711.14,12998.99,98.14842605,1275830.4087396895,2017,12
1514664000,2017-12-30T20:00:00.000Z,BTC/USD,13099.97,13099.98,12800.2,12976.7,385.24816960000004,4999249.922448321,2017,12
1514660400,2017-12-30T19:00:00.000Z,BTC/USD,12800.72,13182.16,12800.71,13099.97,784.3972737,1.0275580753551789E7,2017,12
1514656800,2017-12-30T18:00:00.000Z,BTC/USD,13192.75,13199.8,12481.44,12800.72,1637.7631720000002,2.0964547791083843E7,2017,12
1514653200,2017-12-30T17:00:00.000Z,BTC/USD,12569.45,13300.0,12488.86,13192.75,589.8622702,7781905.46518105,2017,12
1514649600,2017-12-30T16:00:00.000Z,BTC/USD,12972.59,13000.0,12500.0,12569.45,398.0537477,5003316.679027765,2017,12
1514646000,2017-12-30T15:00:00.000Z,BTC/USD,13178.29,13180.0,12800.0,12972.59,128.96714709999998,1673037.9227979886,2017,12
1514642400,2017-12-30T14:00:00.000Z,BTC/USD,13206.92,13436.0,12800.0,13178.29,450.44625279999997,5936111.348811712,2017,12
1514638800,2017-12-30T13:00:00.000Z,BTC/USD,13300.8,13300.8,12782.0,13206.92,619.0914656,8176291.458861952,2017,12
1514635200,2017-12-30T12:00:00.000Z,BTC/USD,13824.89,13826.19,13250.0,13300.8,230.7238122,3068811.2813097597,2017,12
1514631600,2017-12-30T11:00:00.000Z,BTC/USD,13676.38,13878.68,13637.19,13824.89,80.95249572,1119159.3485544708,2017,12
1514628000,2017-12-30T10:00:00.000Z,BTC/USD,13809.19,13885.64,13650.0,13676.38,177.8550919,2432413.8217593217,2017,12
