Unix_Timestamp,Date,Symbol,Open,High,Low,Close,Volume Pair,Volume,Year,Month
1483225200,2016-12-31T23:00:00.000Z,BTC/USD,971.89,974.55,970.84,974.55,6.502995691000001,6337.49445066405,2016,12
1483221600,2016-12-31T22:00:00.000Z,BTC/USD,969.99,971.89,964.07,971.89,19.81918086,19262.063686025398,2016,12
1483218000,2016-12-31T21:00:00.000Z,BTC/USD,970.03,971.89,964.07,969.99,16.94686327,16438.2879032673,2016,12
1483214400,2016-12-31T20:00:00.000Z,BTC/USD,961.79,971.88,961.77,970.03,28.07633447,27234.8867259341,2016,12
1483210800,2016-12-31T19:00:00.000Z,BTC/USD,971.87,971.89,961.79,961.79,50.64344419,48708.3581875001,2016,12
1483207200,2016-12-31T18:00:00.000Z,BTC/USD,965.99,971.89,965.5,971.87,65.74058464,63891.30199407679,2016,12
1483203600,2016-12-31T17:00:00.000Z,BTC/USD,964.99,967.96,961.78,965.99,53.07371276,51268.6757890324,2016,12
1483200000,2016-12-31T16:00:00.000Z,BTC/USD,964.96,966.0,960.03,964.99,20.44686972,19731.024811102798,2016,12
1483196400,2016-12-31T15:00:00.000Z,BTC/USD,961.0,964.96,958.1,964.96,32.73583158,31588.768041436804,2016,12
1483192800,2016-12-31T14:00:00.000Z,BTC/USD,959.84,962.33,955.65,961.0,5.377949925,5168.209877925,2016,12
1483189200,2016-12-31T13:00:00.000Z,BTC/USD,962.18,966.48,956.13,959.84,104.8709095,100659.29377448,2016,12
1483185600,2016-12-31T12:00:00.000Z,BTC/USD,958.68,965.47,953.85,962.18,104.7385479,100777.336018422,2016,12
1483182000,2016-12-31T11:00:00.000Z,BTC/USD,955.0,961.34,951.32,958.68,3.6915765310000004,3539.0405887390802,2016,12
1483178400,2016-12-31T10:00:00.000Z,BTC/USD,955.13,955.68,955.0,955.0,5.18480132,4951.4852606,2016,12
1483174800,2016-12-31T09:00:00.000Z,BTC/USD,959.38,966.97,955.0,955.13,1.82526076,1743.3613096988,2016,12
1483171200,2016-12-31T08:00:00.000Z,BTC/USD,960.0,960.0,958.43,959.38,1.120076477,1074.57897050426,2016,12
1483167600,2016-12-31T07:00:00.000Z,BTC/USD,963.43,965.22,956.59,960.0,3.0177747000000004,2897.063712,2016,12
1483164000,2016-12-31T06:00:00.000Z,BTC/USD,954.39,963.43,950.03,963.43,47.10496916,45382.3404378188,2016,12
1483160400,2016-12-31T05:00:00.000Z,BTC/USD,950.02,959.73,950.01,954.39,8.929214852000001,8521.953362600281,2016,12
1483156800,2016-12-31T04:00:00.000Z,BTC/USD,958.0,961.98,950.02,950.02,8.473359792,8049.86126959584,2016,12
1483153200,2016-12-31T03:00:00.000Z,BTC/USD,951.5,959.1,950.0,958.0,24.62341459,23589.23117722,2016,12
1483149600,2016-12-31T02:00:00.000Z,BTC/USD,955.73,960.63,950.05,951.5,19.66842542,18714.506787129998,2016,12
1483146000,2016-12-31T01:00:00.000Z,BTC/USD,956.01,959.1,950.02,955.73,69.54831046,66469.4067559358,2016,12
1483142400,2016-12-31T00:00:00.000Z,BTC/USD,964.05,968.83,954.65,956.01,59.90808819,57272.7313905219,2016,12
1483138800,2016-12-30T23:00:00.000Z,BTC/USD,960.16,966.97,960.0,964.05,24.64191846,23756.041491362997,2016,12
1483135200,2016-12-30T22:00:00.000Z,BTC/USD,956.08,966.98,954.13,960.16,26.99479528,25919.322636044802,2016,12
1483131600,2016-12-30T21:00:00.000Z,BTC/USD,963.86,966.94,955.0,956.08,73.75209653,70512.9044504024,2016,12
1483128000,2016-12-30T20:00:00.000Z,BTC/USD,964.98,966.99,960.21,963.86,72.32117329,69707.4860872994,2016,12
1483124400,2016-12-30T19:00:00.000Z,BTC/USD,960.66,966.29,959.75,964.98,14.19382967,13696.7617549566,2016,12
1483120800,2016-12-30T18:00:00.000Z,BTC/USD,962.96,967.11,958.9,960.66,105.7752113,101614.01448745799,2016,12
1483117200,2016-12-30T17:00:00.000Z,BTC/USD,963.83,965.34,960.99,962.96,38.42400936,37000.7840533056,2016,12
1483113600,2016-12-30T16:00:00.000Z,BTC/USD,957.52,964.01,957.52,963.83,43.08008081,41521.8742871023,2016,12
1483110000,2016-12-30T15:00:00.000Z,BTC/USD,952.46,958.48,950.01,957.52,42.11947354,40330.2383040208,2016,12
1483106400,2016-12-30T14:00:00.000Z,BTC/USD,951.61,952.48,951.61,952.46,116.8036255,111250.78114373,2016,12
1483102800,2016-12-30T13:00:00.000Z,BTC/USD,948.97,953.93,948.97,951.61,52.48362829,49943.9455170469,2016,12
1483099200,2016-12-30T12:00:00.000Z,BTC/USD,945.43,953.99,945.43,948.97,25.64569793,24336.9979646321,2016,12
1483095600,2016-12-30T11:00:00.000Z,BTC/USD,940.62,946.92,939.74,945.43,23.68367727,22391.2590013761,2016,12
1483092000,2016-12-30T10:00:00.000Z,BTC/USD,936.66,949.6,929.9,940.62,159.22162519999998,149767.04509562397,2016,12
1483088400,2016-12-30T09:00:00.000Z,BTC/USD,945.01,945.01,936.66,936.66,19.21110809,17994.2765035794,2016,12
1483084800,2016-12-30T08:00:00.000Z,BTC/USD,947.81,947.81,945.0,945.01,51.22111223,48404.463268472304,2016,12
1483081200,2016-12-30T07:00:00.000Z,BTC/USD,948.41,956.85,947.6,947.81,77.58408078,73534.96760409178,2016,12
1483077600,2016-12-30T06:00:00.000Z,BTC/USD,950.32,952.7,948.04,948.41,38.33194835,36354.4031346235,2016,12
1483074000,2016-12-30T05:00:00.000Z,BTC/USD,955.15,958.31,945.49,950.32,36.52405658,34709.5414491056,2016,12
1483070400,2016-12-30T04:00:00.000Z,BTC/USD,960.01,960.49,945.0,955.15,196.7646141,187939.721157615,2016,12
1483066800,2016-12-30T03:00:00.000Z,BTC/USD,963.15,973.33,960.0,960.01,49.55060748,47569.0786868748,2016,12
1483063200,2016-12-30T02:00:00.000Z,BTC/USD,972.78,975.7,962.35,963.15,49.34154461,47523.3086911215,2016,12
1483059600,2016-12-30T01:00:00.000Z,BTC/USD,972.3,975.91,966.62,972.78,246.95140519999995,240229.38795045594,2016,12
1483056000,2016-12-30T00:00:00.000Z,BTC/USD,973.59,973.59,972.06,972.3,32.66294147,31758.177991280998,2016,12
1483052400,2016-12-29T23:00:00.000Z,BTC/USD,970.26,978.57,970.25,973.59,41.00715363,39924.1547026317,2016,12
1483048800,2016-12-29T22:00:00.000Z,BTC/USD,969.31,971.5,967.51,970.26,81.21389139,78798.5902600614,2016,12
1483045200,2016-12-29T21:00:00.000Z,BTC/USD,961.04,969.36,961.04,969.31,448.0532858,434302.530458798,2016,12
1483041600,2016-12-29T20:00:00.000Z,BTC/USD,958.38,963.79,958.38,961.04,56.02024474,53837.6960049296,2016,12
1483038000,2016-12-29T19:00:00.000Z,BTC/USD,960.92,961.65,956.98,958.38,56.41506653,54067.0714610214,2016,12
1483034400,2016-12-29T18:00:00.000Z,BTC/USD,954.97,961.41,950.3,960.92,283.472958,272394.83480136,2016,12
1483030800,2016-12-29T17:00:00.000Z,BTC/USD,967.24,967.99,953.87,954.97,165.7700311,158305.406599567,2016,12
1483027200,2016-12-29T16:00:00.000Z,BTC/USD,967.0,967.46,965.39,967.24,178.8555642,172996.255916808,2016,12
1483023600,2016-12-29T15:00:00.000Z,BTC/USD,966.44,968.19,966.36,967.0,177.5353921,171676.7241607,2016,12
1483020000,2016-12-29T14:00:00.000Z,BTC/USD,970.14,970.14,965.89,966.44,39.75151587,38417.4549974028,2016,12
1483016400,2016-12-29T13:00:00.000Z,BTC/USD,977.66,977.66,970.14,970.14,89.56514147,86890.7263457058,2016,12
1483012800,2016-12-29T12:00:00.000Z,BTC/USD,977.66,977.66,977.66,977.66,7.16316312,7003.1380558992,2016,12
1483009200,2016-12-29T11:00:00.000Z,BTC/USD,976.65,977.66,976.65,977.66,1.32135996,1291.8407784935998,2016,12
1483005600,2016-12-29T10:00:00.000Z,BTC/USD,976.65,976.65,976.65,976.65,0.0,0.0,2016,12
1483002000,2016-12-29T09:00:00.000Z,BTC/USD,977.52,977.67,975.01,976.65,9.03893188,8827.872820602,2016,12
1482998400,2016-12-29T08:00:00.000Z,BTC/USD,978.61,978.61,977.52,977.52,2.076942125,2030.2524660299998,2016,12
1482994800,2016-12-29T07:00:00.000Z,BTC/USD,978.14,980.68,977.0,978.61,5.000489623,4893.52914996403,2016,12
1482991200,2016-12-29T06:00:00.000Z,BTC/USD,973.98,978.14,973.77,978.14,27.78798373,27180.5384056622,2016,12
1482987600,2016-12-29T05:00:00.000Z,BTC/USD,970.57,973.98,970.52,973.98,10.25966937,9992.7127729926,2016,12
1482984000,2016-12-29T04:00:00.000Z,BTC/USD,973.25,974.97,970.57,970.57,39.30850521,38151.6559016697,2016,12
1482980400,2016-12-29T03:00:00.000Z,BTC/USD,978.56,978.56,972.04,973.25,67.79309467,65979.6293875775,2016,12
1482976800,2016-12-29T02:00:00.000Z,BTC/USD,982.47,982.53,978.49,978.56,31.96169861,31276.439791801597,2016,12
1482973200,2016-12-29T01:00:00.000Z,BTC/USD,978.04,985.3,978.04,982.47,13.88676695,13643.331925366501,2016,12
1482969600,2016-12-29T00:00:00.000Z,BTC/USD,982.0,982.0,971.74,978.04,27.58323343,26977.505623877198,2016,12
1482966000,2016-12-28T23:00:00.000Z,BTC/USD,971.73,985.43,971.73,982.0,124.5863811,122343.8262402,2016,12
1482962400,2016-12-28T22:00:00.000Z,BTC/USD,965.99,975.99,965.99,971.73,234.3523047,227727.165046131,2016,12
1482958800,2016-12-28T21:00:00.000Z,BTC/USD,974.0,974.0,962.81,965.99,370.9454099,358329.556509301,2016,12
1482955200,2016-12-28T20:00:00.000Z,BTC/USD,969.05,974.0,966.26,974.0,169.500783,165093.76264200002,2016,12
1482951600,2016-12-28T19:00:00.000Z,BTC/USD,959.12,969.31,959.12,969.05,163.458968,158399.91294039998,2016,12
1482948000,2016-12-28T18:00:00.000Z,BTC/USD,954.92,959.12,953.98,959.12,202.239882,193972.31562384,2016,12
1482944400,2016-12-28T17:00:00.000Z,BTC/USD,953.95,955.64,953.95,954.92,184.4037856,176090.86294515198,2016,12
1482940800,2016-12-28T16:00:00.000Z,BTC/USD,950.46,955.74,949.1,953.95,67.57203976,64460.347329052,2016,12
1482937200,2016-12-28T15:00:00.000Z,BTC/USD,967.23,969.29,950.46,950.46,286.3301537,272145.357885702,2016,12
1482933600,2016-12-28T14:00:00.000Z,BTC/USD,963.13,967.39,963.13,967.23,116.1203439,112315.080230397,2016,12
1482930000,2016-12-28T13:00:00.000Z,BTC/USD,959.44,964.73,959.44,963.13,114.6550327,110427.70164435101,2016,12
1482926400,2016-12-28T12:00:00.000Z,BTC/USD,957.99,959.44,957.98,959.44,14.62048869,14027.4816687336,2016,12
1482922800,2016-12-28T11:00:00.000Z,BTC/USD,957.64,957.99,957.64,957.99,4.8109289,4608.821776911001,2016,12
1482919200,2016-12-28T10:00:00.000Z,BTC/USD,957.12,957.64,957.12,957.64,1.69020283,1618.6058381212001,2016,12
1482915600,2016-12-28T09:00:00.000Z,BTC/USD,955.01,958.0,955.01,957.12,12.99487525,12437.65499928,2016,12
1482912000,2016-12-28T08:00:00.000Z,BTC/USD,951.86,955.01,951.85,955.01,33.75151278,32233.0322200278,2016,12
1482908400,2016-12-28T07:00:00.000Z,BTC/USD,951.04,952.53,951.04,951.86,127.9299862,121771.43666433201,2016,12
1482904800,2016-12-28T06:00:00.000Z,BTC/USD,954.56,955.01,950.18,951.04,114.90724420000001,109281.385523968,2016,12
1482901200,2016-12-28T05:00:00.000Z,BTC/USD,948.48,954.56,948.48,954.56,55.82616705,53289.426019248,2016,12
1482897600,2016-12-28T04:00:00.000Z,BTC/USD,950.02,951.45,948.48,948.48,46.490412400000004,44095.22635315201,2016,12
1482894000,2016-12-28T03:00:00.000Z,BTC/USD,949.93,950.85,948.48,950.02,42.423542700000006,40303.214035854005,2016,12
1482890400,2016-12-28T02:00:00.000Z,BTC/USD,950.0,952.58,948.47,949.93,53.74666744,51055.5718012792,2016,12
1482886800,2016-12-28T01:00:00.000Z,BTC/USD,944.92,950.0,944.91,950.0,21.66251297,20579.387321500002,2016,12
1482883200,2016-12-28T00:00:00.000Z,BTC/USD,932.49,944.99,932.49,944.92,20.85717333,19708.360222983596,2016,12
1482879600,2016-12-27T23:00:00.000Z,BTC/USD,930.01,933.46,929.81,932.49,2.25873895,2106.2514834855,2016,12
1482876000,2016-12-27T22:00:00.000Z,BTC/USD,931.06,931.21,926.64,930.01,178.68373380000003,166177.65927133802,2016,12
1482872400,2016-12-27T21:00:00.000Z,BTC/USD,936.74,936.74,926.19,931.06,1005.6725880000001,936341.5197832801,2016,12
1482868800,2016-12-27T20:00:00.000Z,BTC/USD,937.0,939.4,936.74,936.74,255.68407459999997,239509.50004080398,2016,12
1482865200,2016-12-27T19:00:00.000Z,BTC/USD,938.84,938.98,936.99,937.0,238.1313236,223129.0502132,2016,12
1482861600,2016-12-27T18:00:00.000Z,BTC/USD,935.0,939.16,935.0,938.84,72.86871375,68412.06321705,2016,12
1482858000,2016-12-27T17:00:00.000Z,BTC/USD,933.87,935.08,933.86,935.0,50.24300169,46977.20658015,2016,12
1482854400,2016-12-27T16:00:00.000Z,BTC/USD,935.3,935.3,933.19,933.87,109.21399369999999,101991.67229661898,2016,12
1482850800,2016-12-27T15:00:00.000Z,BTC/USD,934.91,935.31,934.91,935.3,26.18109031,24487.173766942997,2016,12
1482847200,2016-12-27T14:00:00.000Z,BTC/USD,935.84,941.19,933.37,934.91,112.52432209999999,105200.11397451098,2016,12
1482843600,2016-12-27T13:00:00.000Z,BTC/USD,930.47,935.84,930.46,935.84,26.592484000000002,24886.310226560003,2016,12
1482840000,2016-12-27T12:00:00.000Z,BTC/USD,913.2,936.84,913.2,930.47,86.39653270000001,80389.38178136901,2016,12
1482836400,2016-12-27T11:00:00.000Z,BTC/USD,909.98,913.2,909.98,913.2,38.29560679,34971.548120628,2016,12
1482832800,2016-12-27T10:00:00.000Z,BTC/USD,909.99,909.99,909.98,909.98,5.9222861,5389.161905278,2016,12
1482829200,2016-12-27T09:00:00.000Z,BTC/USD,909.99,909.99,909.99,909.99,9.872148157,8983.55610138843,2016,12
1482825600,2016-12-27T08:00:00.000Z,BTC/USD,909.99,910.0,909.98,909.99,20.43847839,18598.8109501161,2016,12
1482822000,2016-12-27T07:00:00.000Z,BTC/USD,904.94,910.0,904.94,909.99,29.32738125,26687.6236636875,2016,12
1482818400,2016-12-27T06:00:00.000Z,BTC/USD,904.94,904.94,904.94,904.94,0.21100000000000002,190.94234000000003,2016,12
1482814800,2016-12-27T05:00:00.000Z,BTC/USD,902.33,904.99,902.33,904.94,13.15431206,11903.8631555764,2016,12
1482811200,2016-12-27T04:00:00.000Z,BTC/USD,900.86,903.88,900.86,902.33,50.06291252,45173.2678541716,2016,12
1482807600,2016-12-27T03:00:00.000Z,BTC/USD,904.98,904.99,900.86,900.86,128.12924329999998,115426.51011923798,2016,12
1482804000,2016-12-27T02:00:00.000Z,BTC/USD,905.71,905.71,904.14,904.98,5.317799993,4812.50263766514,2016,12
1482800400,2016-12-27T01:00:00.000Z,BTC/USD,905.77,905.77,905.68,905.71,12.41140998,11241.138132985801,2016,12
1482796800,2016-12-27T00:00:00.000Z,BTC/USD,905.78,905.78,905.77,905.77,0.605314849,548.2760307787299,2016,12
1482793200,2016-12-26T23:00:00.000Z,BTC/USD,904.0,905.98,904.0,905.78,24.56152557,22247.3386307946,2016,12
1482789600,2016-12-26T22:00:00.000Z,BTC/USD,905.89,905.89,902.0,904.0,80.40966754,72690.33945616,2016,12
1482786000,2016-12-26T21:00:00.000Z,BTC/USD,905.25,905.98,905.25,905.89,121.22211229999999,109813.89931144699,2016,12
1482782400,2016-12-26T20:00:00.000Z,BTC/USD,905.98,905.98,904.76,905.25,10.74226115,9724.4319060375,2016,12
1482778800,2016-12-26T19:00:00.000Z,BTC/USD,905.97,905.98,905.97,905.98,16.47649472,14927.3746864256,2016,12
1482775200,2016-12-26T18:00:00.000Z,BTC/USD,905.98,905.98,905.97,905.97,33.45458643,30308.8516679871,2016,12
1482771600,2016-12-26T17:00:00.000Z,BTC/USD,905.98,905.98,905.98,905.98,13.64035289,12357.886911282201,2016,12
1482768000,2016-12-26T16:00:00.000Z,BTC/USD,905.97,905.98,905.88,905.98,13.18104952,11941.7672441296,2016,12
1482764400,2016-12-26T15:00:00.000Z,BTC/USD,907.02,909.99,905.81,905.97,16.5017796,14950.117264212,2016,12
1482760800,2016-12-26T14:00:00.000Z,BTC/USD,901.14,907.02,901.13,907.02,138.6596256,125767.05361171199,2016,12
1482757200,2016-12-26T13:00:00.000Z,BTC/USD,896.23,901.14,896.23,901.14,15.69227,14140.932187800001,2016,12
1482753600,2016-12-26T12:00:00.000Z,BTC/USD,899.91,899.91,896.22,896.23,0.54839226,491.4855951798,2016,12
1482750000,2016-12-26T11:00:00.000Z,BTC/USD,899.92,899.92,899.91,899.91,2.43914322,2195.0093751102,2016,12
1482746400,2016-12-26T10:00:00.000Z,BTC/USD,902.08,902.08,896.22,899.92,9.47768702,8529.160103038399,2016,12
1482742800,2016-12-26T09:00:00.000Z,BTC/USD,905.59,905.59,902.08,902.08,35.17709817,31732.5567171936,2016,12
