Unix_Timestamp,Date,Symbol,Open,High,Low,Close,Volume Pair,Volume,Year,Month
1672527600000,2022-12-31T23:00:00.000Z,ETH/USD,1194.59,1196.41,1190.0,1193.21,1366.131138,1630081.33517298,2022,12
1672524000000,2022-12-31T22:00:00.000Z,ETH/USD,1198.47,1199.43,1191.72,1194.59,728.353302,870083.5710361799,2022,12
1672520400000,2022-12-31T21:00:00.000Z,ETH/USD,1198.92,1200.2,1198.47,1198.47,223.732876,268137.13989972003,2022,12
1672516800000,2022-12-31T20:00:00.000Z,ETH/USD,1198.87,1200.23,1195.81,1198.92,493.736789,591950.91106788,2022,12
1672513200000,2022-12-31T19:00:00.000Z,ETH/USD,1197.4,1201.45,1194.71,1198.87,303.855573,364283.33080250997,2022,12
1672509600000,2022-12-31T18:00:00.000Z,ETH/USD,1199.27,1199.41,1194.34,1197.4,576.108177,689831.9311398,2022,12
1672506000000,2022-12-31T17:00:00.000Z,ETH/USD,1201.72,1201.77,1198.52,1199.27,114.465293,137274.79193611,2022,12
1672502400000,2022-12-31T16:00:00.000Z,ETH/USD,1201.7,1202.2,1199.93,1201.72,175.041289,210350.61781708,2022,12
1672498800000,2022-12-31T15:00:00.000Z,ETH/USD,1201.91,1204.75,1201.7,1201.7,201.595263,242257.0275471,2022,12
1672495200000,2022-12-31T14:00:00.000Z,ETH/USD,1200.49,1206.6,1199.63,1201.91,213.162133,256201.69927403002,2022,12
1672491600000,2022-12-31T13:00:00.000Z,ETH/USD,1196.65,1200.49,1196.29,1200.49,90.655357,108830.84952492999,2022,12
1672488000000,2022-12-31T12:00:00.000Z,ETH/USD,1196.87,1196.9,1195.57,1196.65,56.017707,67033.58908155,2022,12
1672484400000,2022-12-31T11:00:00.000Z,ETH/USD,1197.12,1197.96,1195.88,1196.87,34.128293,40847.130042909994,2022,12
1672480800000,2022-12-31T10:00:00.000Z,ETH/USD,1195.62,1198.97,1195.62,1197.12,77.487932,92762.35315584,2022,12
1672477200000,2022-12-31T09:00:00.000Z,ETH/USD,1195.14,1195.78,1192.93,1195.62,140.847082,168399.58818084,2022,12
1672473600000,2022-12-31T08:00:00.000Z,ETH/USD,1195.95,1196.48,1194.51,1195.14,122.462689,146360.05813146,2022,12
1672470000000,2022-12-31T07:00:00.000Z,ETH/USD,1193.98,1195.95,1193.95,1195.95,15.144979,18112.63763505,2022,12
1672466400000,2022-12-31T06:00:00.000Z,ETH/USD,1192.12,1194.15,1191.93,1193.98,113.283859,135258.66196882,2022,12
